879,Fir Street,Washington,DC,20510-0001,NULL,6/2/2008
881,The Highlands,Atlanta,GA,30026,NULL,6/4/2008
883,James Road,Springfield,IL,62700,NULL,6/6/2008
885,Larch Mont Road,Boston,MA,02138-7190,NULL,6/8/2008
887,New Pike Road,Trenton,NJ,8600,NULL,6/10/2008
889,Pine Place,Albany,NY,12200-2837,NULL,6/12/2008
891,Race Track Road,Harrisburg,PA,17100,NULL,6/14/2008
893,Tamarack Road,Salt Lake City,UT,84100,NULL,6/16/2008
895,Valley Road,Olympia,WA,98507,NULL,6/18/2008
897,Apple Lane,Juneau,AK,99801,NULL,6/20/2008
899,Cannery Row,Phoenix,AZ,85011,NULL,6/22/2008
901,Elm Street,Denver,CO,80201,NULL,6/24/2008
903,Goshen Road,Tallahassee,FL,32301,NULL,6/26/2008
905,Island Drive,Honolulu,HI,96800-3017,NULL,6/28/2008
907,King Street,Baton Rouge,LA,70800,NULL,6/30/2008
909,Maple Street,Annapolis,MD,21400,NULL,7/2/2008
911,Oak Drive,Carson City,NV,89701,NULL,7/4/2008
913,Queen Ann Drive,Salem,OR,97301,NULL,7/6/2008
915,Stoney Way,Austin,TX,73301,NULL,7/8/2008
917,University Lane,Richmond,VA,23173-1823,NULL,7/10/2008
919,Willow Road,Charleston,WV,25300,NULL,7/12/2008
921,Bowery Estates,Montgomery,AL,36100,NULL,7/14/2008
923,Dogwood Drive,Sacramento,CA,94203,NULL,7/16/2008
925,Fir Street,Washington,DC,20510-0001,NULL,7/18/2008
927,The Highlands,Atlanta,GA,30026,NULL,7/20/2008
929,James Road,Springfield,IL,62700,NULL,7/22/2008
931,Larch Mont Road,Boston,MA,02138-7190,NULL,7/24/2008
933,New Pike Road,Trenton,NJ,8600,NULL,7/26/2008
935,Pine Place,Albany,NY,12200-2837,NULL,7/28/2008
937,Race Track Road,Harrisburg,PA,17100,NULL,7/30/2008
939,Tamarack Road,Salt Lake City,UT,84100,NULL,8/1/2008
941,Valley Road,Olympia,WA,98507,NULL,8/3/2008
943,Apple Lane,Juneau,AK,99801,NULL,8/5/2008
945,Cannery Row,Phoenix,AZ,85011,NULL,8/7/2008
947,Elm Street,Denver,CO,80201,NULL,8/9/2008
949,Goshen Road,Tallahassee,FL,32301,NULL,8/11/2008
951,Island Drive,Honolulu,HI,96800-3017,NULL,8/13/2008
953,King Street,Baton Rouge,LA,70800,NULL,8/15/2008
955,Maple Street,Annapolis,MD,21400,NULL,8/17/2008
957,Oak Drive,Carson City,NV,89701,NULL,8/19/2008
959,Queen Ann Drive,Salem,OR,97301,NULL,8/21/2008
961,Stoney Way,Austin,TX,73301,NULL,8/23/2008
963,University Lane,Richmond,VA,23173-1823,NULL,8/25/2008
965,Willow Road,Charleston,WV,25300,NULL,8/27/2008
967,Bowery Estates,Montgomery,AL,36100,NULL,8/29/2008
969,Dogwood Drive,Sacramento,CA,94203,NULL,8/31/2008
971,Fir Street,Washington,DC,20510-0001,NULL,9/2/2008
973,The Highlands,Atlanta,GA,30026,NULL,9/4/2008
975,James Road,Springfield,IL,62700,NULL,9/6/2008
977,Larch Mont Road,Boston,MA,02138-7190,NULL,9/8/2008
979,New Pike Road,Trenton,NJ,8600,NULL,9/10/2008
981,Pine Place,Albany,NY,12200-2837,NULL,9/12/2008
983,Race Track Road,Harrisburg,PA,17100,NULL,9/14/2008
985,Tamarack Road,Salt Lake City,UT,84100,NULL,9/16/2008
987,Valley Road,Olympia,WA,98507,NULL,9/18/2008
989,Apple Lane,Juneau,AK,99801,NULL,9/20/2008
991,Cannery Row,Phoenix,AZ,85011,NULL,9/22/2008
993,Elm Street,Denver,CO,80201,NULL,9/24/2008
995,Goshen Road,Tallahassee,FL,32301,NULL,9/26/2008
997,Island Drive,Honolulu,HI,96800-3017,NULL,9/28/2008
999,King Street,Baton Rouge,LA,70800,NULL,9/30/2008
1001,Maple Street,Annapolis,MD,21400,NULL,10/2/2008
1003,Oak Drive,Carson City,NV,89701,NULL,10/4/2008
1005,Queen Ann Drive,Salem,OR,97301,NULL,10/6/2008
1007,Stoney Way,Austin,TX,73301,NULL,10/8/2008
1009,University Lane,Richmond,VA,23173-1823,NULL,10/10/2008
1011,Willow Road,Charleston,WV,25300,NULL,10/12/2008
1013,Bowery Estates,Montgomery,AL,36100,NULL,10/14/2008
1015,Dogwood Drive,Sacramento,CA,94203,NULL,10/16/2008
1017,Fir Street,Washington,DC,20510-0001,NULL,10/18/2008
1019,The Highlands,Atlanta,GA,30026,NULL,10/20/2008
1021,James Road,Springfield,IL,62700,NULL,10/22/2008
1023,Larch Mont Road,Boston,MA,02138-7190,NULL,10/24/2008
1025,New Pike Road,Trenton,NJ,8600,NULL,10/26/2008
1027,Pine Place,Albany,NY,12200-2837,NULL,10/28/2008
1029,Race Track Road,Harrisburg,PA,17100,NULL,10/30/2008
1031,Tamarack Road,Salt Lake City,UT,84100,NULL,11/1/2008
1033,Valley Road,Olympia,WA,98507,NULL,11/3/2008
1035,Apple Lane,Juneau,AK,99801,NULL,11/5/2008
1037,Cannery Row,Phoenix,AZ,85011,NULL,11/7/2008
1039,Elm Street,Denver,CO,80201,NULL,11/9/2008
1041,Goshen Road,Tallahassee,FL,32301,NULL,11/11/2008
1043,Island Drive,Honolulu,HI,96800-3017,NULL,11/13/2008
1045,King Street,Baton Rouge,LA,70800,NULL,11/15/2008
1047,Maple Street,Annapolis,MD,21400,NULL,11/17/2008
1049,Oak Drive,Carson City,NV,89701,NULL,11/19/2008
1051,Queen Ann Drive,Salem,OR,97301,NULL,11/21/2008
1053,Stoney Way,Austin,TX,73301,NULL,11/23/2008
1055,University Lane,Richmond,VA,23173-1823,NULL,11/25/2008
1057,Willow Road,Charleston,WV,25300,NULL,11/27/2008
1059,Bowery Estates,Montgomery,AL,36100,NULL,11/29/2008
1061,Dogwood Drive,Sacramento,CA,94203,NULL,12/1/2008
1063,Fir Street,Washington,DC,20510-0001,NULL,12/3/2008
1065,The Highlands,Atlanta,GA,30026,NULL,12/5/2008
1067,James Road,Springfield,IL,62700,NULL,12/7/2008
1069,Larch Mont Road,Boston,MA,02138-7190,NULL,12/9/2008
1071,New Pike Road,Trenton,NJ,8600,NULL,12/11/2008
1073,Pine Place,Albany,NY,12200-2837,NULL,12/13/2008
1075,Race Track Road,Harrisburg,PA,17100,NULL,12/15/2008
1077,Tamarack Road,Salt Lake City,UT,84100,NULL,12/17/2008
1079,Valley Road,Olympia,WA,98507,NULL,12/19/2008
1081,Apple Lane,Juneau,AK,99801,NULL,12/21/2008
1083,Cannery Row,Phoenix,AZ,85011,NULL,12/23/2008
1085,Elm Street,Denver,CO,80201,NULL,12/25/2008
1087,Goshen Road,Tallahassee,FL,32301,NULL,12/27/2008
1089,Island Drive,Honolulu,HI,96800-3017,NULL,12/29/2008
1091,King Street,Baton Rouge,LA,70800,NULL,12/31/2008
1093,Maple Street,Annapolis,MD,21400,NULL,1/2/2009
1095,Oak Drive,Carson City,NV,89701,NULL,1/5/2008
1097,Queen Ann Drive,Salem,OR,97301,NULL,1/7/2008
1099,Stoney Way,Austin,TX,73301,NULL,1/9/2008
1101,University Lane,Richmond,VA,23173-1823,NULL,1/11/2008
1103,Willow Road,Charleston,WV,25300,NULL,1/13/2008
1105,Bowery Estates,Montgomery,AL,36100,NULL,1/15/2008
1107,Dogwood Drive,Sacramento,CA,94203,NULL,1/17/2008
1109,Fir Street,Washington,DC,20510-0001,NULL,1/19/2008
1111,The Highlands,Atlanta,GA,30026,NULL,1/21/2008
1113,James Road,Springfield,IL,62700,NULL,1/23/2008
1115,Larch Mont Road,Boston,MA,02138-7190,NULL,1/25/2008
1117,New Pike Road,Trenton,NJ,8600,NULL,1/27/2008
1119,Pine Place,Albany,NY,12200-2837,NULL,1/29/2008
1121,Race Track Road,Harrisburg,PA,17100,NULL,1/31/2008
1123,Tamarack Road,Salt Lake City,UT,84100,NULL,2/2/2008
1125,Valley Road,Olympia,WA,98507,NULL,2/4/2008
1127,Apple Lane,Juneau,AK,99801,NULL,2/6/2008
1129,Cannery Row,Phoenix,AZ,85011,NULL,2/8/2008
1131,Elm Street,Denver,CO,80201,NULL,2/10/2008
1133,Goshen Road,Tallahassee,FL,32301,NULL,2/12/2008
1135,Island Drive,Honolulu,HI,96800-3017,NULL,2/14/2008
1137,King Street,Baton Rouge,LA,70800,NULL,2/16/2008
1139,Maple Street,Annapolis,MD,21400,NULL,2/18/2008
1141,Oak Drive,Carson City,NV,89701,NULL,2/20/2008
1143,Queen Ann Drive,Salem,OR,97301,NULL,2/22/2008
1145,Stoney Way,Austin,TX,73301,NULL,2/24/2008
1147,University Lane,Richmond,VA,23173-1823,NULL,2/26/2008
1149,Willow Road,Charleston,WV,25300,NULL,2/28/2008
1151,Bowery Estates,Montgomery,AL,36100,NULL,3/1/2008
1153,Dogwood Drive,Sacramento,CA,94203,NULL,3/3/2008
1155,Fir Street,Washington,DC,20510-0001,NULL,3/5/2008
1157,The Highlands,Atlanta,GA,30026,NULL,3/7/2008
1159,James Road,Springfield,IL,62700,NULL,3/9/2008
1161,Larch Mont Road,Boston,MA,02138-7190,NULL,3/11/2008
1163,New Pike Road,Trenton,NJ,8600,NULL,3/13/2008
1165,Pine Place,Albany,NY,12200-2837,NULL,3/15/2008
1167,Race Track Road,Harrisburg,PA,17100,NULL,3/17/2008
1169,Tamarack Road,Salt Lake City,UT,84100,NULL,3/19/2008
1171,Valley Road,Olympia,WA,98507,NULL,3/21/2008
1173,Apple Lane,Juneau,AK,99801,NULL,3/23/2008
1175,Cannery Row,Phoenix,AZ,85011,NULL,3/25/2008
1177,Elm Street,Denver,CO,80201,NULL,3/27/2008
1179,Goshen Road,Tallahassee,FL,32301,NULL,3/29/2008
1181,Island Drive,Honolulu,HI,96800-3017,NULL,3/31/2008
1183,King Street,Baton Rouge,LA,70800,NULL,4/2/2008
1185,Maple Street,Annapolis,MD,21400,NULL,4/4/2008
1187,Oak Drive,Carson City,NV,89701,NULL,4/6/2008
1189,Queen Ann Drive,Salem,OR,97301,NULL,4/8/2008
1191,Stoney Way,Austin,TX,73301,NULL,4/10/2008
1193,University Lane,Richmond,VA,23173-1823,NULL,4/12/2008
1195,Willow Road,Charleston,WV,25300,NULL,4/14/2008
1197,Bowery Estates,Montgomery,AL,36100,NULL,4/16/2008
1199,Dogwood Drive,Sacramento,CA,94203,NULL,4/18/2008
1201,Fir Street,Washington,DC,20510-0001,NULL,4/20/2008
1203,The Highlands,Atlanta,GA,30026,NULL,4/22/2008
1205,James Road,Springfield,IL,62700,NULL,4/24/2008
1207,Larch Mont Road,Boston,MA,02138-7190,NULL,4/26/2008
1209,New Pike Road,Trenton,NJ,8600,NULL,4/28/2008
1211,Pine Place,Albany,NY,12200-2837,NULL,4/30/2008
1213,Race Track Road,Harrisburg,PA,17100,NULL,5/2/2008
1215,Tamarack Road,Salt Lake City,UT,84100,NULL,5/4/2008
1217,Valley Road,Olympia,WA,98507,NULL,5/6/2008
1219,Apple Lane,Juneau,AK,99801,NULL,5/8/2008
1221,Cannery Row,Phoenix,AZ,85011,NULL,5/10/2008
1223,Elm Street,Denver,CO,80201,NULL,5/12/2008
1225,Goshen Road,Tallahassee,FL,32301,NULL,5/14/2008
1227,Island Drive,Honolulu,HI,96800-3017,NULL,5/16/2008
1229,King Street,Baton Rouge,LA,70800,NULL,5/18/2008
1231,Maple Street,Annapolis,MD,21400,NULL,5/20/2008
1233,Oak Drive,Carson City,NV,89701,NULL,5/22/2008
1235,Queen Ann Drive,Salem,OR,97301,NULL,5/24/2008
1237,Stoney Way,Austin,TX,73301,NULL,5/26/2008
1239,University Lane,Richmond,VA,23173-1823,NULL,5/28/2008
1241,Willow Road,Charleston,WV,25300,NULL,5/30/2008
1243,Bowery Estates,Montgomery,AL,36100,NULL,6/1/2008
1245,Dogwood Drive,Sacramento,CA,94203,NULL,6/3/2008
1247,Fir Street,Washington,DC,20510-0001,NULL,6/5/2008
1249,The Highlands,Atlanta,GA,30026,NULL,6/7/2008
1251,James Road,Springfield,IL,62700,NULL,6/9/2008
1253,Larch Mont Road,Boston,MA,02138-7190,NULL,6/11/2008
1255,New Pike Road,Trenton,NJ,8600,NULL,6/13/2008
1257,Pine Place,Albany,NY,12200-2837,NULL,6/15/2008
1259,Race Track Road,Harrisburg,PA,17100,NULL,6/17/2008
1261,Tamarack Road,Salt Lake City,UT,84100,NULL,6/19/2008
1263,Valley Road,Olympia,WA,98507,NULL,6/21/2008
1265,Apple Lane,Juneau,AK,99801,NULL,6/23/2008
1267,Cannery Row,Phoenix,AZ,85011,NULL,6/25/2008
1269,Elm Street,Denver,CO,80201,NULL,6/27/2008
1271,Goshen Road,Tallahassee,FL,32301,NULL,6/29/2008
1273,Island Drive,Honolulu,HI,96800-3017,NULL,7/1/2008
1275,King Street,Baton Rouge,LA,70800,NULL,7/3/2008
1277,Maple Street,Annapolis,MD,21400,NULL,7/5/2008
1279,Oak Drive,Carson City,NV,89701,NULL,7/7/2008
1281,Queen Ann Drive,Salem,OR,97301,NULL,7/9/2008
1283,Stoney Way,Austin,TX,73301,NULL,7/11/2008
1285,University Lane,Richmond,VA,23173-1823,NULL,7/13/2008
1287,Willow Road,Charleston,WV,25300,NULL,7/15/2008
1289,Bowery Estates,Montgomery,AL,36100,NULL,7/17/2008
1291,Dogwood Drive,Sacramento,CA,94203,NULL,7/19/2008
1293,Fir Street,Washington,DC,20510-0001,NULL,7/21/2008
1295,The Highlands,Atlanta,GA,30026,NULL,7/23/2008
1297,James Road,Springfield,IL,62700,NULL,7/25/2008
1299,Larch Mont Road,Boston,MA,02138-7190,NULL,7/27/2008
1301,New Pike Road,Trenton,NJ,8600,NULL,7/29/2008
1303,Pine Place,Albany,NY,12200-2837,NULL,7/31/2008
1305,Race Track Road,Harrisburg,PA,17100,NULL,8/2/2008
1307,Tamarack Road,Salt Lake City,UT,84100,NULL,8/4/2008
1309,Valley Road,Olympia,WA,98507,NULL,8/6/2008
1311,Apple Lane,Juneau,AK,99801,NULL,8/8/2008
1313,Cannery Row,Phoenix,AZ,85011,NULL,8/10/2008
1315,Elm Street,Denver,CO,80201,NULL,8/12/2008
1317,Goshen Road,Tallahassee,FL,32301,NULL,8/14/2008
1319,Island Drive,Honolulu,HI,96800-3017,NULL,8/16/2008
1321,King Street,Baton Rouge,LA,70800,NULL,8/18/2008
1323,Maple Street,Annapolis,MD,21400,NULL,8/20/2008
1325,Oak Drive,Carson City,NV,89701,NULL,8/22/2008
1327,Queen Ann Drive,Salem,OR,97301,NULL,8/24/2008
1329,Stoney Way,Austin,TX,73301,NULL,8/26/2008
1331,University Lane,Richmond,VA,23173-1823,NULL,8/28/2008
1333,Willow Road,Charleston,WV,25300,NULL,8/30/2008
1335,Bowery Estates,Montgomery,AL,36100,NULL,9/1/2008
1337,Dogwood Drive,Sacramento,CA,94203,NULL,9/3/2008
1339,Fir Street,Washington,DC,20510-0001,NULL,9/5/2008
1341,The Highlands,Atlanta,GA,30026,NULL,9/7/2008
1343,James Road,Springfield,IL,62700,NULL,9/9/2008
1345,Larch Mont Road,Boston,MA,02138-7190,NULL,9/11/2008
1347,New Pike Road,Trenton,NJ,8600,NULL,9/13/2008
1349,Pine Place,Albany,NY,12200-2837,NULL,9/15/2008
1351,Race Track Road,Harrisburg,PA,17100,NULL,9/17/2008
1353,Tamarack Road,Salt Lake City,UT,84100,NULL,9/19/2008
1355,Valley Road,Olympia,WA,98507,NULL,9/21/2008
1357,Apple Lane,Juneau,AK,99801,NULL,9/23/2008
1359,Cannery Row,Phoenix,AZ,85011,NULL,9/25/2008
1361,Elm Street,Denver,CO,80201,NULL,9/27/2008
1363,Goshen Road,Tallahassee,FL,32301,NULL,9/29/2008
1365,Island Drive,Honolulu,HI,96800-3017,NULL,10/1/2008
1367,King Street,Baton Rouge,LA,70800,NULL,10/3/2008
1369,Maple Street,Annapolis,MD,21400,NULL,10/5/2008
1371,Oak Drive,Carson City,NV,89701,NULL,10/7/2008
1373,Queen Ann Drive,Salem,OR,97301,NULL,10/9/2008
1375,Stoney Way,Austin,TX,73301,NULL,10/11/2008
1377,University Lane,Richmond,VA,23173-1823,NULL,10/13/2008
1379,Willow Road,Charleston,WV,25300,NULL,10/15/2008
1381,Bowery Estates,Montgomery,AL,36100,NULL,10/17/2008
1383,Dogwood Drive,Sacramento,CA,94203,NULL,10/19/2008
1385,Fir Street,Washington,DC,20510-0001,NULL,10/21/2008
1387,The Highlands,Atlanta,GA,30026,NULL,10/23/2008
1389,James Road,Springfield,IL,62700,NULL,10/25/2008
1391,Larch Mont Road,Boston,MA,02138-7190,NULL,10/27/2008
1393,New Pike Road,Trenton,NJ,8600,NULL,10/29/2008
1395,Pine Place,Albany,NY,12200-2837,NULL,10/31/2008
1397,Race Track Road,Harrisburg,PA,17100,NULL,11/2/2008
1399,Tamarack Road,Salt Lake City,UT,84100,NULL,11/4/2008
1401,Valley Road,Olympia,WA,98507,NULL,11/6/2008
1403,Apple Lane,Juneau,AK,99801,NULL,11/8/2008
1405,Cannery Row,Phoenix,AZ,85011,NULL,11/10/2008
1407,Elm Street,Denver,CO,80201,NULL,11/12/2008
1409,Goshen Road,Tallahassee,FL,32301,NULL,11/14/2008
1411,Island Drive,Honolulu,HI,96800-3017,NULL,11/16/2008
1413,King Street,Baton Rouge,LA,70800,NULL,11/18/2008
1415,Maple Street,Annapolis,MD,21400,NULL,11/20/2008
1417,Oak Drive,Carson City,NV,89701,NULL,11/22/2008
1419,Queen Ann Drive,Salem,OR,97301,NULL,11/24/2008
1421,Stoney Way,Austin,TX,73301,NULL,11/26/2008
1423,University Lane,Richmond,VA,23173-1823,NULL,11/28/2008
1425,Willow Road,Charleston,WV,25300,NULL,11/30/2008
1427,Bowery Estates,Montgomery,AL,36100,NULL,12/2/2008
1429,Dogwood Drive,Sacramento,CA,94203,NULL,12/4/2008
1431,Fir Street,Washington,DC,20510-0001,NULL,12/6/2008
1433,The Highlands,Atlanta,GA,30026,NULL,12/8/2008
1435,James Road,Springfield,IL,62700,NULL,12/10/2008
1437,Larch Mont Road,Boston,MA,02138-7190,NULL,12/12/2008
1439,New Pike Road,Trenton,NJ,8600,NULL,12/14/2008
1441,Pine Place,Albany,NY,12200-2837,NULL,12/16/2008
1443,Race Track Road,Harrisburg,PA,17100,NULL,12/18/2008
1445,Tamarack Road,Salt Lake City,UT,84100,NULL,12/20/2008
1447,Valley Road,Olympia,WA,98507,NULL,12/22/2008
1449,Apple Lane,Juneau,AK,99801,NULL,12/24/2008
1451,Cannery Row,Phoenix,AZ,85011,NULL,12/26/2008
1453,Elm Street,Denver,CO,80201,NULL,12/28/2008
1455,Goshen Road,Tallahassee,FL,32301,NULL,12/30/2008
1457,Island Drive,Honolulu,HI,96800-3017,NULL,1/1/2009
1459,King Street,Baton Rouge,LA,70800,NULL,1/3/2009
1461,Maple Street,Annapolis,MD,21400,NULL,1/6/2008
1463,Oak Drive,Carson City,NV,89701,NULL,1/8/2008
1465,Queen Ann Drive,Salem,OR,97301,NULL,1/10/2008
1467,Stoney Way,Austin,TX,73301,NULL,1/12/2008
1469,University Lane,Richmond,VA,23173-1823,NULL,1/14/2008
1471,Willow Road,Charleston,WV,25300,NULL,1/16/2008
1473,Bowery Estates,Montgomery,AL,36100,NULL,1/18/2008
1475,Dogwood Drive,Sacramento,CA,94203,NULL,1/20/2008
1477,Fir Street,Washington,DC,20510-0001,NULL,1/22/2008
1479,The Highlands,Atlanta,GA,30026,NULL,1/24/2008
1481,James Road,Springfield,IL,62700,NULL,1/26/2008
1483,Larch Mont Road,Boston,MA,02138-7190,NULL,1/28/2008
1485,New Pike Road,Trenton,NJ,8600,NULL,1/30/2008
1487,Pine Place,Albany,NY,12200-2837,NULL,2/1/2008
1489,Race Track Road,Harrisburg,PA,17100,NULL,2/3/2008
1491,Tamarack Road,Salt Lake City,UT,84100,NULL,2/5/2008
1493,Valley Road,Olympia,WA,98507,NULL,2/7/2008
1495,Apple Lane,Juneau,AK,99801,NULL,2/9/2008
1497,Cannery Row,Phoenix,AZ,85011,NULL,2/11/2008
1499,Elm Street,Denver,CO,80201,NULL,2/13/2008
1501,Goshen Road,Tallahassee,FL,32301,NULL,2/15/2008
1503,Island Drive,Honolulu,HI,96800-3017,NULL,2/17/2008
1505,King Street,Baton Rouge,LA,70800,NULL,2/19/2008
1507,Maple Street,Annapolis,MD,21400,NULL,2/21/2008
1509,Oak Drive,Carson City,NV,89701,NULL,2/23/2008
1511,Queen Ann Drive,Salem,OR,97301,NULL,2/25/2008
1513,Stoney Way,Austin,TX,73301,NULL,2/27/2008
1515,University Lane,Richmond,VA,23173-1823,NULL,2/29/2008
1517,Willow Road,Charleston,WV,25300,NULL,3/2/2008
1519,Bowery Estates,Montgomery,AL,36100,NULL,3/4/2008
1521,Dogwood Drive,Sacramento,CA,94203,NULL,3/6/2008
1523,Fir Street,Washington,DC,20510-0001,NULL,3/8/2008
1525,The Highlands,Atlanta,GA,30026,NULL,3/10/2008
1527,James Road,Springfield,IL,62700,NULL,3/12/2008
1529,Larch Mont Road,Boston,MA,02138-7190,NULL,3/14/2008
1531,New Pike Road,Trenton,NJ,8600,NULL,3/16/2008
1533,Pine Place,Albany,NY,12200-2837,NULL,3/18/2008
1535,Race Track Road,Harrisburg,PA,17100,NULL,3/20/2008
1537,Tamarack Road,Salt Lake City,UT,84100,NULL,3/22/2008
1539,Valley Road,Olympia,WA,98507,NULL,3/24/2008
1541,Apple Lane,Juneau,AK,99801,NULL,3/26/2008
1543,Cannery Row,Phoenix,AZ,85011,NULL,3/28/2008
1545,Elm Street,Denver,CO,80201,NULL,3/30/2008
1547,Goshen Road,Tallahassee,FL,32301,NULL,4/1/2008
1549,Island Drive,Honolulu,HI,96800-3017,NULL,4/3/2008
1551,King Street,Baton Rouge,LA,70800,NULL,4/5/2008
1553,Maple Street,Annapolis,MD,21400,NULL,4/7/2008
1555,Oak Drive,Carson City,NV,89701,NULL,4/9/2008
1557,Queen Ann Drive,Salem,OR,97301,NULL,4/11/2008
1559,Stoney Way,Austin,TX,73301,NULL,4/13/2008
1561,University Lane,Richmond,VA,23173-1823,NULL,4/15/2008
1563,Willow Road,Charleston,WV,25300,NULL,4/17/2008
1565,Bowery Estates,Montgomery,AL,36100,NULL,4/19/2008
1567,Dogwood Drive,Sacramento,CA,94203,NULL,4/21/2008
1569,Fir Street,Washington,DC,20510-0001,NULL,4/23/2008
1571,The Highlands,Atlanta,GA,30026,NULL,4/25/2008
1573,James Road,Springfield,IL,62700,NULL,4/27/2008
1575,Larch Mont Road,Boston,MA,02138-7190,NULL,4/29/2008
1577,New Pike Road,Trenton,NJ,8600,NULL,5/1/2008
1579,Pine Place,Albany,NY,12200-2837,NULL,5/3/2008
1581,Race Track Road,Harrisburg,PA,17100,NULL,5/5/2008
1583,Tamarack Road,Salt Lake City,UT,84100,NULL,5/7/2008
1585,Valley Road,Olympia,WA,98507,NULL,5/9/2008
1587,Apple Lane,Juneau,AK,99801,NULL,5/11/2008
1589,Cannery Row,Phoenix,AZ,85011,NULL,5/13/2008
1591,Elm Street,Denver,CO,80201,NULL,5/15/2008
1593,Goshen Road,Tallahassee,FL,32301,NULL,5/17/2008
1595,Island Drive,Honolulu,HI,96800-3017,NULL,5/19/2008
1597,King Street,Baton Rouge,LA,70800,NULL,5/21/2008
1599,Maple Street,Annapolis,MD,21400,NULL,5/23/2008
1601,Oak Drive,Carson City,NV,89701,NULL,5/25/2008
1603,Queen Ann Drive,Salem,OR,97301,NULL,5/27/2008
1605,Stoney Way,Austin,TX,73301,NULL,5/29/2008
1607,University Lane,Richmond,VA,23173-1823,NULL,5/31/2008
1609,Willow Road,Charleston,WV,25300,NULL,6/2/2008
1611,Bowery Estates,Montgomery,AL,36100,NULL,6/4/2008
1613,Dogwood Drive,Sacramento,CA,94203,NULL,6/6/2008
1615,Fir Street,Washington,DC,20510-0001,NULL,6/8/2008
1617,The Highlands,Atlanta,GA,30026,NULL,6/10/2008
1619,James Road,Springfield,IL,62700,NULL,6/12/2008
1621,Larch Mont Road,Boston,MA,02138-7190,NULL,6/14/2008
1623,New Pike Road,Trenton,NJ,8600,NULL,6/16/2008
1625,Pine Place,Albany,NY,12200-2837,NULL,6/18/2008
1627,Race Track Road,Harrisburg,PA,17100,NULL,6/20/2008
1629,Tamarack Road,Salt Lake City,UT,84100,NULL,6/22/2008
1631,Valley Road,Olympia,WA,98507,NULL,6/24/2008
1633,Apple Lane,Juneau,AK,99801,NULL,6/26/2008
1635,Cannery Row,Phoenix,AZ,85011,NULL,6/28/2008
1637,Elm Street,Denver,CO,80201,NULL,6/30/2008
1639,Goshen Road,Tallahassee,FL,32301,NULL,7/2/2008
1641,Island Drive,Honolulu,HI,96800-3017,NULL,7/4/2008
1643,King Street,Baton Rouge,LA,70800,NULL,7/6/2008
1645,Maple Street,Annapolis,MD,21400,NULL,7/8/2008
1647,Oak Drive,Carson City,NV,89701,NULL,7/10/2008
1649,Queen Ann Drive,Salem,OR,97301,NULL,7/12/2008
1651,Stoney Way,Austin,TX,73301,NULL,7/14/2008
1653,University Lane,Richmond,VA,23173-1823,NULL,7/16/2008
1655,Willow Road,Charleston,WV,25300,NULL,7/18/2008
1657,Bowery Estates,Montgomery,AL,36100,NULL,7/20/2008
1659,Dogwood Drive,Sacramento,CA,94203,NULL,7/22/2008
1661,Fir Street,Washington,DC,20510-0001,NULL,7/24/2008
1663,The Highlands,Atlanta,GA,30026,NULL,7/26/2008
1665,James Road,Springfield,IL,62700,NULL,7/28/2008
1667,Larch Mont Road,Boston,MA,02138-7190,NULL,7/30/2008
1669,New Pike Road,Trenton,NJ,8600,NULL,8/1/2008
1671,Pine Place,Albany,NY,12200-2837,NULL,8/3/2008
1673,Race Track Road,Harrisburg,PA,17100,NULL,8/5/2008
1675,Tamarack Road,Salt Lake City,UT,84100,NULL,8/7/2008
1677,Valley Road,Olympia,WA,98507,NULL,8/9/2008
1679,Apple Lane,Juneau,AK,99801,NULL,8/11/2008
1681,Cannery Row,Phoenix,AZ,85011,NULL,8/13/2008
1683,Elm Street,Denver,CO,80201,NULL,8/15/2008
1685,Goshen Road,Tallahassee,FL,32301,NULL,8/17/2008
1687,Island Drive,Honolulu,HI,96800-3017,NULL,8/19/2008
1689,King Street,Baton Rouge,LA,70800,NULL,8/21/2008
1691,Maple Street,Annapolis,MD,21400,NULL,8/23/2008
1693,Oak Drive,Carson City,NV,89701,NULL,8/25/2008
1695,Queen Ann Drive,Salem,OR,97301,NULL,8/27/2008
1697,Stoney Way,Austin,TX,73301,NULL,8/29/2008
1699,University Lane,Richmond,VA,23173-1823,NULL,8/31/2008
1701,Willow Road,Charleston,WV,25300,NULL,9/2/2008
1703,Bowery Estates,Montgomery,AL,36100,NULL,9/4/2008
1705,Dogwood Drive,Sacramento,CA,94203,NULL,9/6/2008
1707,Fir Street,Washington,DC,20510-0001,NULL,9/8/2008
1709,The Highlands,Atlanta,GA,30026,NULL,9/10/2008
1711,James Road,Springfield,IL,62700,NULL,9/12/2008
1713,Larch Mont Road,Boston,MA,02138-7190,NULL,9/14/2008
1715,New Pike Road,Trenton,NJ,8600,NULL,9/16/2008
1717,Pine Place,Albany,NY,12200-2837,NULL,9/18/2008
1719,Race Track Road,Harrisburg,PA,17100,NULL,9/20/2008
1721,Tamarack Road,Salt Lake City,UT,84100,NULL,9/22/2008
1723,Valley Road,Olympia,WA,98507,NULL,9/24/2008
1725,Apple Lane,Juneau,AK,99801,NULL,9/26/2008
1727,Cannery Row,Phoenix,AZ,85011,NULL,9/28/2008
1729,Elm Street,Denver,CO,80201,NULL,9/30/2008
1731,Goshen Road,Tallahassee,FL,32301,NULL,10/2/2008
